Scenario,dispersion, perm_x_aq, perm_y_aq, perm_x_cap, perm_y_cap, depth, aq_thickness, injected_fluid_mass, injected_temp, inject_time, store_time, produce_time, rest_time, T_ambient, P_ambient, enthalpy_i, enthalpy_a, RE1, RE2, RE3, RE4, RE5
8hr_1000m_disp0m_0414,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,1000,20,1000000,300,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,1343121.316,177186.1827,0.846875054,0.889168714,0.908552673,0.919941621,0.927668857
8hr_1000m_disp0m_0415,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,1000,40,1000000,90,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,384718.564,178103.3142,0.84943236,0.889879761,0.908813766,0.919786048,0.927441097
8hr_1000m_disp0m_0416,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,1000,40,1000000,150,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,638231.44,178103.3142,0.848122892,0.88971246,0.908427355,0.919593736,0.92729683
8hr_1000m_disp0m_0417,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,1000,40,1000000,200,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,855950.7921,178103.3142,0.845702954,0.888451289,0.907287185,0.918859459,0.926375488
8hr_1000m_disp0m_0418,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,1000,40,1000000,250,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,1085720.132,178103.3142,0.842050357,0.885218073,0.904832003,0.916711463,0.924753684
8hr_1000m_disp0m_0419,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,1000,40,1000000,300,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,1343009.791,178103.3142,0.835011843,0.879718129,0.900352461,0.912794292,0.921312728
8hr_1000m_disp0m_0420,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,1000,60,1000000,90,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,384794.3948,179020.3578,0.835190067,0.879441076,0.899377085,0.911328451,0.919491419
8hr_1000m_disp0m_0421,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,1000,60,1000000,150,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,638292.9307,179020.3578,0.833830823,0.878616175,0.898684024,0.910770676,0.919039061
8hr_1000m_disp0m_0422,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,1000,60,1000000,200,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,855993.0755,179020.3578,0.831893487,0.876926532,0.897450143,0.909849665,0.918341285
8hr_1000m_disp0m_0423,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,1000,60,1000000,250,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,1085724.036,179020.3578,0.828479282,0.873977107,0.895124192,0.907954671,0.916627395
8hr_1000m_disp0m_0424,0,1.00E-12,2.00E-14,1.00E-16,1.00E-17,1000,60,1000000,300,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,1342898.838,179020.3578,0.821101733,0.868474514,0.890759662,0.90382176,0.912965978
8hr_1000m_disp0m_0451,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,5,1000000,150,0.3333,0.1667,0.3333,0.1667,40.05,9905021.425,638123.8574,176498.2761,0.851570113,0.889083821,0.907263081,0.916282947,0.924232103
8hr_1000m_disp0m_0452,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,5,1000000,200,0.3333,0.1667,0.3333,0.1667,40.05,9905021.425,855876.8714,176498.2761,0.847985392,0.887763446,0.904207628,0.915061098,0.922232766
8hr_1000m_disp0m_0453,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,5,1000000,250,0.3333,0.1667,0.3333,0.1667,40.05,9905021.425,1085713.541,176498.2761,0.843925023,0.883758764,0.901658942,0.912101852,0.919632361
8hr_1000m_disp0m_0455,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,10,1000000,90,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,384604.8204,176727.5838,0.863738861,0.899413098,0.915966561,0.925981731,0.932310034
8hr_1000m_disp0m_0456,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,10,1000000,150,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,638139.2243,176727.5838,0.863132951,0.900111792,0.91691329,0.926562932,0.933444903
8hr_1000m_disp0m_0457,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,10,1000000,200,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,855887.4256,176727.5838,0.8616272,0.898837306,0.915715349,0.926196754,0.932426282
8hr_1000m_disp0m_0458,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,10,1000000,250,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,1085714.463,176727.5838,0.857266599,0.895909284,0.913052515,0.923195756,0.93067268
8hr_1000m_disp0m_0459,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,10,1000000,300,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,1343177.295,176727.5838,0.848674343,0.890591831,0.907083457,0.918781063,0.926117981
8hr_1000m_disp0m_0460,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,20,1000000,90,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,384642.7346,177186.1827,0.86213815,0.899724552,0.916394355,0.926248942,0.933553187
8hr_1000m_disp0m_0461,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,20,1000000,150,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,638169.9601,177186.1827,0.861814593,0.899046289,0.916367626,0.926931831,0.934162937
8hr_1000m_disp0m_0462,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,20,1000000,200,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,855908.54,177186.1827,0.859548468,0.898442854,0.915212433,0.926404878,0.9330049
8hr_1000m_disp0m_0463,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,20,1000000,250,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,1085716.328,177186.1827,0.855077338,0.895076819,0.913078074,0.923999873,0.931476045
8hr_1000m_disp0m_0464,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,20,1000000,300,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,1343121.316,177186.1827,0.846910531,0.8897429,0.908196842,0.920006366,0.927355792
8hr_1000m_disp0m_0465,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,40,1000000,90,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,384718.564,178103.3142,0.849432826,0.889984539,0.908803854,0.919771873,0.927427275
8hr_1000m_disp0m_0466,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,40,1000000,150,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,638231.44,178103.3142,0.848550367,0.889641098,0.908191566,0.919406544,0.927300623
8hr_1000m_disp0m_0467,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,40,1000000,200,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,855950.7921,178103.3142,0.845707453,0.888030826,0.906971139,0.918511849,0.926419798
8hr_1000m_disp0m_0468,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,40,1000000,250,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,1085720.132,178103.3142,0.84205579,0.885102596,0.904829216,0.916713274,0.92475649
8hr_1000m_disp0m_0469,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,40,1000000,300,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,1343009.791,178103.3142,0.835027177,0.879719781,0.900356065,0.912798356,0.921217487
8hr_1000m_disp0m_0470,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,60,1000000,90,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,384794.3948,179020.3578,0.835191491,0.879439301,0.899288459,0.911324765,0.919492202
8hr_1000m_disp0m_0471,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,60,1000000,150,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,638292.9307,179020.3578,0.833832795,0.878615092,0.898595159,0.910689229,0.919108552
8hr_1000m_disp0m_0472,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,60,1000000,200,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,855993.0755,179020.3578,0.831896047,0.876926583,0.897276166,0.909631069,0.918216491
8hr_1000m_disp0m_0473,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,60,1000000,250,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,1085724.036,179020.3578,0.828485671,0.873978089,0.895124371,0.907955128,0.916628201
8hr_1000m_disp0m_0474,0,1.00E-12,1.00E-14,1.00E-16,1.00E-17,1000,60,1000000,300,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,1342898.838,179020.3578,0.821113801,0.868479837,0.890553737,0.90385858,0.912995376
8hr_1000m_disp0m_0500,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,5,1000000,90,0.3333,0.1667,0.3333,0.1667,40.05,9905021.425,384585.8635,176498.2761,0.857533074,0.895700127,0.912085886,0.922133069,0.929424339
8hr_1000m_disp0m_0501,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,5,1000000,150,0.3333,0.1667,0.3333,0.1667,40.05,9905021.425,638123.8574,176498.2761,0.852338563,0.892197273,0.908074216,0.916875009,0.922728968
8hr_1000m_disp0m_0502,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,5,1000000,200,0.3333,0.1667,0.3333,0.1667,40.05,9905021.425,855876.8714,176498.2761,0.841749762,0.881533791,0.895098682,0.902279382,0.908231559
8hr_1000m_disp0m_0503,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,5,1000000,250,0.3333,0.1667,0.3333,0.1667,40.05,9905021.425,1085713.541,176498.2761,0.825583442,0.861232401,0.873589082,0.881931704,0.887786869
8hr_1000m_disp0m_0504,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,5,1000000,300,0.3333,0.1667,0.3333,0.1667,40.05,9905021.425,1343205.339,176498.2761,0.799174674,0.831299489,0.843243834,0.851639508,0.858175375
8hr_1000m_disp0m_0505,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,10,1000000,90,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,384604.8204,176727.5838,0.868175915,0.903694741,0.92000479,0.928982474,0.935467486
8hr_1000m_disp0m_0506,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,10,1000000,150,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,638139.2243,176727.5838,0.858891363,0.891953201,0.904224382,0.90988782,0.914131414
8hr_1000m_disp0m_0507,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,10,1000000,200,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,855887.4256,176727.5838,0.840091461,0.861639532,0.86794476,0.870775268,0.873271044
8hr_1000m_disp0m_0508,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,10,1000000,250,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,1085714.463,176727.5838,0.802954332,0.811221475,0.81370601,0.816640138,0.819936133
8hr_1000m_disp0m_0509,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,10,1000000,300,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,1343177.295,176727.5838,0.741796201,0.739395931,0.743541033,0.748999033,0.753153557
8hr_1000m_disp0m_0510,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,20,1000000,90,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,384642.7346,177186.1827,0.864390122,0.901211485,0.917215993,0.926898277,0.933049714
8hr_1000m_disp0m_0511,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,20,1000000,150,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,638169.9601,177186.1827,0.849555763,0.880231703,0.891119755,0.896277578,0.899195877
8hr_1000m_disp0m_0512,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,20,1000000,200,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,855908.54,177186.1827,0.814915877,0.832455893,0.835810797,0.836414968,0.836353161
8hr_1000m_disp0m_0513,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,20,1000000,250,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,1085716.328,177186.1827,0.752356559,0.75398769,0.75124205,0.749220268,0.748193232
8hr_1000m_disp0m_0514,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,20,1000000,300,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,1343121.316,177186.1827,0.6528385,0.639423609,0.635006196,0.634133443,0.633979016
8hr_1000m_disp0m_0515,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,40,1000000,90,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,384718.564,178103.3142,0.850511164,0.890888031,0.908957814,0.919763327,0.926875867
8hr_1000m_disp0m_0516,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,40,1000000,150,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,638231.44,178103.3142,0.838750791,0.875029912,0.889442615,0.897284038,0.902036207
8hr_1000m_disp0m_0517,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,40,1000000,200,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,855950.7921,178103.3142,0.810662943,0.838386588,0.847492365,0.851510067,0.853573847
8hr_1000m_disp0m_0518,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,40,1000000,250,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,1085720.132,178103.3142,0.758906607,0.775456184,0.779063724,0.780011026,0.780252041
8hr_1000m_disp0m_0519,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,40,1000000,300,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,1343009.791,178103.3142,0.672694605,0.677707949,0.677303902,0.676712939,0.676223163
8hr_1000m_disp0m_0520,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,60,1000000,90,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,384794.3948,179020.3578,0.836042451,0.87998433,0.899650607,0.911437318,0.919373743
8hr_1000m_disp0m_0521,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,60,1000000,150,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,638292.9307,179020.3578,0.827073443,0.868309222,0.885347392,0.895317699,0.901707797
8hr_1000m_disp0m_0522,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,60,1000000,200,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,855993.0755,179020.3578,0.806968403,0.841951477,0.855689348,0.863062272,0.867107014
8hr_1000m_disp0m_0523,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,60,1000000,250,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,1085724.036,179020.3578,0.769534821,0.796820621,0.80606403,0.809986952,0.811835221
8hr_1000m_disp0m_0524,0,1.00E-11,1.00E-11,1.00E-16,1.00E-17,1000,60,1000000,300,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,1342898.838,179020.3578,0.706152286,0.723765578,0.727691008,0.72884233,0.729304352
8hr_1000m_disp0m_0550,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,5,1000000,90,0.3333,0.1667,0.3333,0.1667,40.05,9905021.425,384585.8635,176498.2761,0.857809786,0.895098851,0.911849932,0.922043076,0.929000263
8hr_1000m_disp0m_0551,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,5,1000000,150,0.3333,0.1667,0.3333,0.1667,40.05,9905021.425,638123.8574,176498.2761,0.854463113,0.893720375,0.910290616,0.919742999,0.926122059
8hr_1000m_disp0m_0552,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,5,1000000,200,0.3333,0.1667,0.3333,0.1667,40.05,9905021.425,855876.8714,176498.2761,0.849059205,0.889386103,0.904766842,0.912583278,0.91816482
8hr_1000m_disp0m_0553,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,5,1000000,250,0.3333,0.1667,0.3333,0.1667,40.05,9905021.425,1085713.541,176498.2761,0.840034017,0.877754838,0.890481096,0.897896457,0.902391665
8hr_1000m_disp0m_0554,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,5,1000000,300,0.3333,0.1667,0.3333,0.1667,40.05,9905021.425,1343205.339,176498.2761,0.820753106,0.855302123,0.864863386,0.870357884,0.87446524
8hr_1000m_disp0m_0555,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,10,1000000,90,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,384604.8204,176727.5838,0.86869915,0.904236056,0.920514729,0.930444023,0.93709246
8hr_1000m_disp0m_0556,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,10,1000000,150,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,638139.2243,176727.5838,0.864735865,0.900916811,0.916836771,0.925706837,0.931616586
8hr_1000m_disp0m_0557,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,10,1000000,200,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,855887.4256,176727.5838,0.857790544,0.8919526,0.905513699,0.912459947,0.916676461
8hr_1000m_disp0m_0558,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,10,1000000,250,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,1085714.463,176727.5838,0.843989944,0.872702037,0.882219862,0.886025954,0.887890533
8hr_1000m_disp0m_0559,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,10,1000000,300,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,1343177.295,176727.5838,0.816574419,0.836246592,0.839283137,0.839371711,0.838896422
8hr_1000m_disp0m_0560,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,20,1000000,90,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,384642.7346,177186.1827,0.865218037,0.902581858,0.919408808,0.929226298,0.936228621
8hr_1000m_disp0m_0561,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,20,1000000,150,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,638169.9601,177186.1827,0.861786831,0.899400382,0.915439962,0.924708361,0.930925878
8hr_1000m_disp0m_0562,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,20,1000000,200,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,855908.54,177186.1827,0.854579987,0.890076984,0.904508,0.912030616,0.916973667
8hr_1000m_disp0m_0563,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,20,1000000,250,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,1085716.328,177186.1827,0.839605696,0.870631617,0.881709514,0.886956763,0.889863888
8hr_1000m_disp0m_0564,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,20,1000000,300,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,1343121.316,177186.1827,0.810222808,0.833878315,0.840426778,0.842550941,0.843270187
8hr_1000m_disp0m_0565,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,40,1000000,90,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,384718.564,178103.3142,0.851255136,0.891853213,0.910397367,0.921565378,0.92907742
8hr_1000m_disp0m_0566,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,40,1000000,150,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,638231.44,178103.3142,0.848499829,0.889325317,0.907503467,0.918348768,0.925566981
8hr_1000m_disp0m_0567,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,40,1000000,200,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,855950.7921,178103.3142,0.842857715,0.883509865,0.900456777,0.910339858,0.917026252
8hr_1000m_disp0m_0568,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,40,1000000,250,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,1085720.132,178103.3142,0.832481295,0.870548818,0.886262048,0.895208756,0.90046936
8hr_1000m_disp0m_0569,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,40,1000000,300,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,1343009.791,178103.3142,0.811732492,0.846298037,0.860061092,0.866741056,0.870822334
8hr_1000m_disp0m_0570,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,60,1000000,90,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,384794.3948,179020.3578,0.836627386,0.880725826,0.900706539,0.912622024,0.920753501
8hr_1000m_disp0m_0571,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,60,1000000,150,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,638292.9307,179020.3578,0.833939097,0.87845119,0.898126081,0.909940381,0.918090647
8hr_1000m_disp0m_0572,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,60,1000000,200,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,855993.0755,179020.3578,0.829792568,0.873431939,0.89272909,0.904215378,0.911906407
8hr_1000m_disp0m_0573,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,60,1000000,250,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,1085724.036,179020.3578,0.821587528,0.863821961,0.882536487,0.893263981,0.900236017
8hr_1000m_disp0m_0574,0,1.00E-11,2.00E-12,1.00E-16,1.00E-17,1000,60,1000000,300,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,1342898.838,179020.3578,0.804720866,0.846014489,0.863287664,0.873012769,0.879262874
8hr_1000m_disp0m_0600,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,5,1000000,90,0.3333,0.1667,0.3333,0.1667,40.05,9905021.425,384585.8635,176498.2761,0.85735963,0.894566943,0.912051757,0.921468097,0.928950479
8hr_1000m_disp0m_0601,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,5,1000000,150,0.3333,0.1667,0.3333,0.1667,40.05,9905021.425,638123.8574,176498.2761,0.855463351,0.894493154,0.910729337,0.92015204,0.927377181
8hr_1000m_disp0m_0602,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,5,1000000,200,0.3333,0.1667,0.3333,0.1667,40.05,9905021.425,855876.8714,176498.2761,0.850201122,0.890894774,0.907014647,0.915854153,0.922023431
8hr_1000m_disp0m_0603,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,5,1000000,250,0.3333,0.1667,0.3333,0.1667,40.05,9905021.425,1085713.541,176498.2761,0.843728121,0.883515226,0.897751977,0.905524681,0.911002367
8hr_1000m_disp0m_0604,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,5,1000000,300,0.3333,0.1667,0.3333,0.1667,40.05,9905021.425,1343205.339,176498.2761,0.828649095,0.866943271,0.878792856,0.885041922,0.888770711
8hr_1000m_disp0m_0605,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,10,1000000,90,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,384604.8204,176727.5838,0.868611651,0.90451894,0.920597401,0.93029005,0.936948774
8hr_1000m_disp0m_0606,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,10,1000000,150,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,638139.2243,176727.5838,0.866007428,0.902369621,0.918804759,0.928479801,0.934332345
8hr_1000m_disp0m_0607,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,10,1000000,200,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,855887.4256,176727.5838,0.861667385,0.89724559,0.912943819,0.921577526,0.926836492
8hr_1000m_disp0m_0608,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,10,1000000,250,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,1085714.463,176727.5838,0.852331579,0.886507397,0.899973713,0.906684674,0.911164667
8hr_1000m_disp0m_0609,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,10,1000000,300,0.3333,0.1667,0.3333,0.1667,40.1,9929472.85,1343177.295,176727.5838,0.834458326,0.86475294,0.874450389,0.878237598,0.88009606
8hr_1000m_disp0m_0610,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,20,1000000,90,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,384642.7346,177186.1827,0.865194826,0.902603218,0.919386267,0.929593029,0.93611097
8hr_1000m_disp0m_0611,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,20,1000000,150,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,638169.9601,177186.1827,0.862739054,0.900548786,0.917494126,0.927563888,0.934117515
8hr_1000m_disp0m_0612,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,20,1000000,200,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,855908.54,177186.1827,0.858753343,0.89632063,0.912419606,0.921883411,0.927992013
8hr_1000m_disp0m_0613,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,20,1000000,250,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,1085716.328,177186.1827,0.85027901,0.886591014,0.901567905,0.909722274,0.914625
8hr_1000m_disp0m_0614,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,20,1000000,300,0.3333,0.1667,0.3333,0.1667,40.2,9978375.7,1343121.316,177186.1827,0.833739133,0.866899461,0.879373993,0.885252392,0.888873683
8hr_1000m_disp0m_0615,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,40,1000000,90,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,384718.564,178103.3142,0.851305183,0.891911157,0.910475181,0.921638686,0.929177007
8hr_1000m_disp0m_0616,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,40,1000000,150,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,638231.44,178103.3142,0.848958469,0.89024882,0.908847259,0.919870207,0.927447392
8hr_1000m_disp0m_0617,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,40,1000000,200,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,855950.7921,178103.3142,0.845357296,0.887019093,0.905516526,0.916260589,0.923514103
8hr_1000m_disp0m_0618,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,40,1000000,250,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,1085720.132,178103.3142,0.839172415,0.880348957,0.898261372,0.908779893,0.915573338
8hr_1000m_disp0m_0619,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,40,1000000,300,0.3333,0.1667,0.3333,0.1667,40.4,10076181.4,1343009.791,178103.3142,0.826614477,0.866796654,0.883983697,0.893783207,0.899757063
8hr_1000m_disp0m_0620,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,60,1000000,90,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,384794.3948,179020.3578,0.836672521,0.880779062,0.900769861,0.912694527,0.920832997
8hr_1000m_disp0m_0621,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,60,1000000,150,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,638292.9307,179020.3578,0.834433584,0.879279444,0.899057392,0.911050097,0.919295173
8hr_1000m_disp0m_0622,0,1.00E-11,1.00E-12,1.00E-16,1.00E-17,1000,60,1000000,200,0.3333,0.1667,0.3333,0.1667,40.6,10173987.1,855993.0755,179020.3578,0.831588319,0.87613522,0.896112465,0.908167816,0.91637809
